t'Distributor' Guidance Disruptor Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Bp Copy Faction	Помехопостановщики наводке орудий*
Executioner Blueprint*	10	20	30	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Executioner Blueprint*	10	20	30	0	B6-XE8 - RC Structure -R	Bp C upgradable	Фрегат*
Executioner Blueprint*	10	20	30	0	B6-XE8 - RC Structure -R	Bp C upgradable	Фрегат*
Executioner Blueprint*	10	20	30	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Expanded Cargohold I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Расширение грузового отсека*
Expanded Cargohold I Blueprint*	10	20	145	0	B6-XE8 - RC Structure -R	Bp C upgradable	Расширение грузового отсека*
Expanded Cargohold I Blueprint*	10	20	145	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Расширение грузового отсека*
Expanded Cargohold I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Расширение грузового отсека*
Expanded Cargohold I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Расширение грузового отсека*
Expanded Cargohold I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Расширение грузового отсека*
Expanded Probe Launcher I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Пусковая установка разведзондов*
Expanded Probe Launcher I Blueprint*	9	18	50	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пусковая установка разведзондов*
Expanded Probe Launcher I Blueprint*	10	20	50	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пусковая установка разведзондов*
Expanded Probe Launcher I Blueprint*	10	20	50	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пусковая установка разведзондов*
Expanded Probe Launcher I Blueprint*	10	20	50	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пусковая установка разведзондов*
Expanded Probe Launcher I Blueprint*	10	20	50	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пусковая установка разведзондов*
Expanded Probe Launcher I Blueprint*	10	20	50	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пусковая установка разведзондов*
Expired Enigmatic Warp Matrix Filament Blueprint*	0	0	1	0	B6-XE8 - RC Structure -R	Bp C upgradable	Варп-матричные нити*
Explosive Coating I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Защитное покрытие брони*
Explosive Coating I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Защитное покрытие брони*
Explosive Coating I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Защитное покрытие брони*
Explosive Coating I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Защитное покрытие брони*
Explosive Coating I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Защитное покрытие брони*
Explosive Coating I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Защитное покрытие брони*
Fenrir Blueprint*	10	14	1	0	B6-XE8 - RC Ammunition -R	Склад	Фрейтер*
Frostline 'Clavicula' Integrated Analyzer Blueprint*	0	0	3	0	B6-XE8 - RC Ammunition -R	Bp Copy Faction	Программно-аналитический комплекс*
Fullerene Intercalated Sheets Blueprint*	0	0	1000	0	B6-XE8 - RC Component -R	Small Standard Container*	Компоненты гибридных технологий*
Fulleride Reaction Formula*	0	0	-1	0	B6-XE8 - RC Ore processing -R	Склад	Композитные вещества*
Fulleroferrocene Power Conduits Blueprint*	0	0	1000	0	B6-XE8 - RC Component -R	Small Standard Container*	Компоненты гибридных технологий*
Fusion M Blueprint*	10	20	300	0	B6-XE8 - RC Component -R	Small Standard Container*	Снаряды*
Fusion M Blueprint*	10	20	300	0	B6-XE8 - RC Component -R	Small Standard Container*	Снаряды*
Fusion Reactor Unit Blueprint*	10	20	1880	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Fusion Thruster Blueprint*	10	20	4000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Fusion Thruster Blueprint*	10	20	4000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Gallente Shuttle Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp	Личный катер*
Gallente Shuttle Blueprint*	10	20	30	0	B6-XE8 - RC Component -R	Small Standard Container*	Личный катер*
Gallente Shuttle Blueprint*	10	20	30	0	B6-XE8 - RC Component -R	Small Standard Container*	Личный катер*
Gallente Shuttle Blueprint*	10	20	30	0	B6-XE8 - RC Component -R	Small Standard Container*	Личный катер*
Gallente Shuttle Blueprint*	10	20	30	0	B6-XE8 - RC Component -R	Small Standard Container*	Личный катер*
Gamma S Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Частотный кристалл*
Gamma S Blueprint*	10	20	600	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Частотный кристалл*
Garde I Blueprint*	10	20	195	0	B6-XE8 - RC Structure -R	Bp C upgradable	Боевой дрон*
Gas Cloud Harvester I Blueprint*	10	20	10	0	B6-XE8 - RC Structure -R	Bp C upgradable	Сборщики газовых облаков*
Gas Cloud Harvester I Blueprint*	10	20	80	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Сборщики газовых облаков*
Gas Cloud Scoop I Blueprint*	10	20	195	0	B6-XE8 - RC Structure -R	Bp C upgradable	Газочерпатели*
Gas Cloud Scoop II Blueprint*	1	8	14	0	B6-XE8 - RC Ammunition -R	Bp Copy T2	Газочерпатели*
Giant Freight Container Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Транспортный контейнер*
Giant Freight Container Blueprint*	10	20	99	0	B6-XE8 - RC Ammunition -R	Bp* Container	Транспортный контейнер*
Giant Secure Container Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Защищенный грузовой контейнер*
Giant Secure Container Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Bp* Container	Защищенный грузовой контейнер*
Giant Secure Container Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Bp* Container	Защищенный грузовой контейнер*
Gila Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Крейсер*
Gravimetric Sensor Cluster Blueprint*	10	20	4000	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Graviton Pulse Generator Blueprint*	10	20	2400	0	B6-XE8 - RC Component -R	Small Standard Container*	Производственные компоненты*
Griffin Blueprint*	10	20	2	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Griffin Blueprint*	10	20	3	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Griffin Blueprint*	10	20	3	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
Guidance Disruptor I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Помехопостановщики наводке орудий*
Gyrostabilizer I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Гиростабилизатор*
Gyrostabilizer I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Гиростабилизатор*
Hammerhead I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Боевой дрон*
Hammerhead I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Боевой дрон*
Hammerhead I Blueprint*	10	20	295	0	B6-XE8 - RC Structure -R	Bp C upgradable	Боевой дрон*
Hammerhead I Blueprint*	10	20	295	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hammerhead II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Heat Sink I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Радиатор*
Heat Sink I Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Радиатор*
Heat Sink I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Радиатор*
Heat Sink I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Радиатор*
Heat Sink I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Радиатор*
Heat Sink I Blueprint*	10	20	200	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Радиатор*
Heavy Assault Missile Launcher I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Пусковая установка облегчённых ракет большой мощности*
Heavy Assault Missile Launcher I Blueprint*	10	20	60	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пусковая установка облегчённых ракет большой мощности*
Heavy Assault Missile Launcher I Blueprint*	6	0	99	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пусковая установка облегчённых ракет большой мощности*
Heavy Assault Missile Launcher I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пусковая установка облегчённых ракет большой мощности*
Heavy Assault Missile Launcher I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пусковая установка облегчённых ракет большой мощности*
Heavy Assault Missile Launcher I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пусковая установка облегчённых ракет большой мощности*
Heavy Assault Missile Launcher I Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Пусковая установка облегчённых ракет большой мощности*
Heavy Assault Missile Launcher II Blueprint*	1	8	14	0	B6-XE8 - RC Ammunition -R	Bp Copy T2	Пусковая установка облегчённых ракет большой мощности*
Heavy Assault Missile Launcher II Blueprint*	3	2	5	0	B6-XE8 - RC Ammunition -R	Bp Copy T2	Пусковая установка облегчённых ракет большой мощности*
Heavy Missile Launcher I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Rockets	Пусковая установка ракет большой мощности*
Heavy Missile Launcher I Blueprint*	10	20	98	0	B6-XE8 - RC Structure -R	Bp C upgradable	Пусковая установка ракет большой мощности*
Heavy Missile Launcher II Blueprint*	5	10	10	0	B6-XE8 - RC Ammunition -R	Bp Copy T2	Пусковая установка ракет большой мощности*
Heavy Mutadaptive Remote Armor Repairer I Blueprint*	0	0	5	0	B6-XE8 - RC Structure -R	Bp C upgradable	Мутадаптивный модуль дистанционного ремонта брони*
Heavy Scoped Entropic Disintegrator Blueprint*	0	0	1	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Оружие Предтечей*
Helium Fuel Block Blueprint*	10	20	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Топливный блок*
Heron Blueprint*	10	14	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Фрегат*
Heron Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Фрегат*
Heron Blueprint*	10	20	30	0	B6-XE8 - RC Component -R	Small Standard Container*	Фрегат*
High-grade Ascendancy Gamma Blueprint*	0	0	1	0	B6-XE8 - RC Component -R	Small Standard Container*	Кибернетический имплантат*
Hobgoblin I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Боевой дрон*
Hobgoblin I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Боевой дрон*
Hobgoblin I Blueprint*	10	20	600	0	B6-XE8 - RC Structure -R	Bp C upgradable	Боевой дрон*
Hobgoblin I Blueprint*	10	20	590	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hobgoblin II Blueprint*	3	2	3	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hobgoblin II Blueprint*	3	2	3	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hobgoblin II Blueprint*	3	2	3	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hobgoblin II Blueprint*	3	2	3	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hobgoblin II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hobgoblin II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hobgoblin II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hobgoblin II Blueprint*	3	2	13	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hobgoblin SD-300 Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Дрон электронного противодействия*
Hobgoblin SD-300 Blueprint*	10	20	600	0	B6-XE8 - RC Advanced -R	Склад	Дрон электронного противодействия*
Hornet EC-300 Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Дрон электронного противодействия*
Hornet EC-300 Blueprint*	10	20	600	0	B6-XE8 - RC Advanced -R	Склад	Дрон электронного противодействия*
Hornet I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp* Drones	Боевой дрон*
Hornet I Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Small Standard Container*	Боевой дрон*
Hornet I Blueprint*	10	20	564	0	B6-XE8 - RC Structure -R	Bp C upgradable	Боевой дрон*
Hornet I Blueprint*	10	20	564	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Hornet II Blueprint*	3	12	12	0	B6-XE8 - RC Advanced -R	Склад	Боевой дрон*
Huge Freight Container Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Bp* Container	Транспортный контейнер*
Huge Freight Container Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Транспортный контейнер*
Huge Secure Container Blueprint*	10	20	-1	0	B6-XE8 - RC Blueprint -R	Bp O (10, 20)	Защищенный грузовой контейнер*
Huge Secure Container Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Bp* Container	Защищенный грузовой контейнер*
Huge Secure Container Blueprint*	10	20	100	0	B6-XE8 - RC Ammunition -R	Bp* Container	Защищенный грузовой контейнер*
Hydrogen Fuel Block Blueprint*	0	0	200	0	B6-XE8 - RC Structure -R	Bp C upgradable	Топливный блок*
Ice Harvester I Blueprint*	10	20	75	0	B6-XE8 - RC Structure -R	Bp C upgradable	Буровой лазер валовой выемки*
Ice Harvester I Blueprint*	10	20	80	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Буровой лазер валовой выемки*
Ice Harvester I Blueprint*	10	20	80	0	B6-XE8 - RC Ammunition -R	Small Standard Container*	Буровой лазер валовой выемки*
Ice Harvester I Blueprint*	10	20	80	0	B6-XE8 - RC Structure -R	Bp C upgradable	Буровой лазер валовой выемки*
